archivo,sha256,tipo,diseno,fecha_corte,version,hoja,leidas,numericas,texto
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG13,256,192,64
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG14,468,371,97
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG14 (2),232,172,60
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,DEPOSITOS,196,116,80
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL DEP,415,355,60
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,Dep. Gráficos,21,20,1
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,DEPOSITOS GRAFICOS,82,53,29
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG15,433,346,87
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG16,226,171,55
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG17,254,192,62
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG17 (2),548,500,48
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG18,307,236,71
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,PAG19,837,661,176
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,MOROSIDAD,349,269,80
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,MOROSIDAD MN,286,224,62
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,MOROSIDAD ME,286,224,62
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL CRÉD,410,343,67
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL CRÉD Vigen,404,343,61
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL CRÉD Venc,412,346,66
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL MORO,409,343,66
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,CART-CLASIS,371,330,41
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,CART-CLASIS Part,374,333,41
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,CART-ACTIV,519,466,53
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,CART-ACTIV Part,509,456,53
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL ACTIV TRIGO,423,363,60
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL ACTIV ALGODÓN,423,363,60
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL ACTIV SOJA,422,362,60
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL ACTIV CONSTRUCCIONES,423,363,60
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,EVOL ACTIV VIVIENDA,363,329,34
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,Gráficos Evol Activ,14,13,1
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,Calificadoras Bancos,78,16,62
BOLB 062011.xls,9aea566f440218b62b50c855ca0f44aa88cc251e701541d80b3425766f81e86d,bancos,clasico,2011-06-30,unica,Auditores Externos,60,16,44
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,SUC - BAN,145,104,41
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG10,307,256,51
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,GRAFICOS,94,68,26
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,TORTAS1,62,40,22
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG12,430,346,84
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG13,257,192,65
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG14,469,371,98
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG14 (2),233,172,61
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,DEPOSITOS,197,116,81
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL DEP,417,356,61
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,Dep. Gráficos,21,20,1
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,DEPOSITOS GRAFICOS,83,55,28
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG15,434,346,88
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG16,227,171,56
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG17,255,192,63
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG17 (2),549,500,49
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG18,308,236,72
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,PAG19,842,662,180
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,MOROSIDAD,350,269,81
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,MOROSIDAD MN,287,224,63
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,MOROSIDAD ME,287,224,63
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL CRÉD,411,344,67
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL CRÉD Vigen,405,344,61
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL CRÉD Venc,413,347,66
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL MORO,410,344,66
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,CART-CLASIS,371,330,41
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,CART-CLASIS Part,375,333,42
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,CART-ACTIV,520,466,54
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,CART-ACTIV Part,510,456,54
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL ACTIV TRIGO,424,363,61
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL ACTIV ALGODÓN,424,363,61
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL ACTIV SOJA,423,362,61
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL ACTIV CONSTRUCCIONES,424,363,61
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,EVOL ACTIV VIVIENDA,364,329,35
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,Gráficos Evol Activ,22,13,9
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,Calificadoras Bancos,76,16,60
BOLB 072011.xls,c94db359646f24eb790cab54cde2fa79f1d6696b71c88e7cbc962ef778f872e2,bancos,clasico,2011-07-31,unica,Auditores Externos,61,17,44
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,SUC - BAN,145,104,41
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG10,307,256,51
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,GRAFICOS,94,68,26
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,TORTAS1,62,40,22
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG12,430,346,84
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG13,257,192,65
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG14,469,371,98
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG14 (2),233,172,61
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,DEPOSITOS,197,116,81
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL DEP,418,357,61
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,Dep. Gráficos,21,20,1
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,DEPOSITOS GRAFICOS,83,57,26
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG15,434,346,88
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG16,227,171,56
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG17,255,192,63
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG17 (2),551,500,51
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG18,308,236,72
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,PAG19,866,662,204
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,MOROSIDAD,350,269,81
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,MOROSIDAD MN,287,224,63
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,MOROSIDAD ME,287,224,63
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL CRÉD,435,345,90
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL CRÉD Vigen,431,345,86
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL CRÉD Venc,413,348,65
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL MORO,410,345,65
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,CART-CLASIS,371,330,41
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,CART-CLASIS Part,375,333,42
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,CART-ACTIV,520,466,54
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,CART-ACTIV Part,510,456,54
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL ACTIV TRIGO,424,363,61
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL ACTIV ALGODÓN,424,363,61
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL ACTIV SOJA,423,362,61
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL ACTIV CONSTRUCCIONES,424,363,61
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,EVOL ACTIV VIVIENDA,364,329,35
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,Gráficos Evol Activ,15,13,2
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,Calificadoras Bancos,76,16,60
BOLB 082011.xls,298f6e5d40998f13f1aaa3ba40091913bfbeca42cc0090caa33fe607fce38797,bancos,clasico,2011-08-31,unica,Auditores Externos,61,17,44
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,SUC - BAN,145,104,41
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG10,307,256,51
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,GRAFICOS,94,68,26
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,TORTAS1,62,40,22
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG12,430,346,84
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG13,257,192,65
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG14,469,371,98
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG14 (2),233,172,61
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,DEPOSITOS,197,116,81
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL DEP,420,359,61
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,Dep. Gráficos,21,20,1
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,DEPOSITOS GRAFICOS,83,57,26
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG15,434,346,88
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG16,227,171,56
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG17,255,192,63
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG17 (2),549,500,49
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG18,308,236,72
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,PAG19,865,661,204
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,MOROSIDAD,350,269,81
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,MOROSIDAD MN,287,224,63
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,MOROSIDAD ME,287,224,63
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL CRÉD,436,347,89
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL CRÉD Vigen,433,347,86
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL CRÉD Venc,414,350,64
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL MORO,411,347,64
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,CART-CLASIS,371,330,41
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,CART-CLASIS Part,375,333,42
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,CART-ACTIV,520,466,54
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,CART-ACTIV Part,510,456,54
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL ACTIV TRIGO,424,363,61
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL ACTIV ALGODÓN,424,363,61
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL ACTIV SOJA,423,362,61
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL ACTIV CONSTRUCCIONES,424,363,61
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,EVOL ACTIV VIVIENDA,364,329,35
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,Gráficos Evol Activ,15,13,2
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,Calificadoras Bancos,76,16,60
BOLB 092011.xls,761e41837c1969b52b03a5c4c3789180a9871fd262e41c1b2dd6b0e4dd0d0430,bancos,clasico,2011-09-30,unica,Auditores Externos,61,17,44
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,SUC - BAN,139,99,40
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG10,293,243,50
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,GRAFICOS,86,60,26
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,TORTAS1,62,40,22
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG12,413,330,83
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG13,247,183,64
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG14,452,355,97
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG14 (2),224,164,60
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,DEPOSITOS,197,116,81
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,EVOL DEP,420,358,62
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,Dep. Gráficos,21,20,1
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,DEPOSITOS GRAFICOS,83,57,26
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG15,418,331,87
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG16,218,163,55
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG17,245,183,62
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG17 (2),537,488,49
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG18,296,225,71
BOLB 102011.xls,dcc5068733cb19a35de1a978572181249442a9a2f86d04fcca89ea21d1039d71,bancos,clasico,2011-10-31,unica,PAG19,814,636,178
