candidate_id,source_id,original_source_label,normalized_label,identity_basis,identity_stability,source_sheets,example_source_row,example_source_column,observation_count,earliest_period,latest_period,series_count,worksheet_presentations,primary_review_category,diagnostic_disposition
lrm_auctions:subastas_2026:51a87a18fc0fea8d47dbfae5,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Asignado #,plazos estandarizados: 182 — plazos residuales: 189 — asignado #,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Asignado #,semantic_event,Subastas 2026,36,10,1,2026-04-23T00:00:00Z,2026-04-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2014:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2014,55,8,1,2014-07-24T00:00:00Z,2014-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2015 ,36,8,2,2015-04-22T00:00:00Z,2015-12-16T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2016:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2016|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2016,30,8,3,2016-03-16T00:00:00Z,2016-12-21T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2017:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2017|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2017,84,8,1,2017-12-20T00:00:00Z,2017-12-20T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2018:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2018|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2018,24,8,3,2018-02-22T00:00:00Z,2018-12-19T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2019:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2019,24,8,2,2019-02-20T00:00:00Z,2019-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2020,36,8,1,2020-04-23T00:00:00Z,2020-04-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2022:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2022|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2022,30,8,2,2022-03-23T00:00:00Z,2022-12-21T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2023:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2023,66,8,2,2023-09-21T00:00:00Z,2023-11-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2024,24,8,2,2024-02-22T00:00:00Z,2024-07-25T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2025,54,8,1,2025-07-24T00:00:00Z,2025-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2026:f5a2d962b61a4d15667d7501,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,plazos estandarizados: 182 — plazos residuales: 189 — montos asignados,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Asignados,semantic_event,Subastas 2026,36,8,1,2026-04-23T00:00:00Z,2026-04-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2014:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2014,55,7,1,2014-07-24T00:00:00Z,2014-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2015 ,36,7,2,2015-04-22T00:00:00Z,2015-12-16T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2016:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2016|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2016,30,7,3,2016-03-16T00:00:00Z,2016-12-21T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2017:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2017|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2017,84,7,1,2017-12-20T00:00:00Z,2017-12-20T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2018:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2018|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2018,24,7,4,2018-02-22T00:00:00Z,2018-12-19T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2019:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2019,24,7,2,2019-02-20T00:00:00Z,2019-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2020,36,7,1,2020-04-23T00:00:00Z,2020-04-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2022:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2022|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2022,30,7,2,2022-03-23T00:00:00Z,2022-12-21T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2023:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2023,66,7,2,2023-09-21T00:00:00Z,2023-11-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2024,24,7,2,2024-02-22T00:00:00Z,2024-07-25T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2025,36,7,2,2025-04-24T00:00:00Z,2025-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2026:7fb56ae347f47e4a1fee8f0b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,plazos estandarizados: 182 — plazos residuales: 189 — montos ofertados,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,semantic_event,Subastas 2026,36,7,1,2026-04-23T00:00:00Z,2026-04-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2014:5ef665bf2bf1161dbef3b01d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,plazos estandarizados: 182 — plazos residuales: 189 — ofertado #,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,semantic_event,Subastas 2014,55,9,1,2014-07-24T00:00:00Z,2014-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:5ef665bf2bf1161dbef3b01d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,plazos estandarizados: 182 — plazos residuales: 189 — ofertado #,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,semantic_event,Subastas 2015 ,36,9,2,2015-04-22T00:00:00Z,2015-12-16T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2016:5ef665bf2bf1161dbef3b01d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,plazos estandarizados: 182 — plazos residuales: 189 — ofertado #,Subastas 2016|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,semantic_event,Subastas 2016,30,9,3,2016-03-16T00:00:00Z,2016-12-21T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2017:5ef665bf2bf1161dbef3b01d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,plazos estandarizados: 182 — plazos residuales: 189 — ofertado #,Subastas 2017|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,semantic_event,Subastas 2017,84,9,1,2017-12-20T00:00:00Z,2017-12-20T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2018:5ef665bf2bf1161dbef3b01d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,plazos estandarizados: 182 — plazos residuales: 189 — ofertado #,Subastas 2018|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,semantic_event,Subastas 2018,24,9,4,2018-02-22T00:00:00Z,2018-12-19T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2019:5ef665bf2bf1161dbef3b01d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,plazos estandarizados: 182 — plazos residuales: 189 — ofertado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,semantic_event,Subastas 2019,24,9,2,2019-02-20T00:00:00Z,2019-07-24T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:5ef665bf2bf1161dbef3b01d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,plazos estandarizados: 182 — plazos residuales: 189 — ofertado #,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,semantic_event,Subastas 2020,36,9,1,2020-04-23T00:00:00Z,2020-04-23T00:00:00Z,12,12,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
